OFFS_AI_EMA+FOE-DEV-SLITS-TT1,AI_OFS,Real
OFFS_AI_EMA+FOE-DEV-SLITS-TT2,AI_OFS,Real
OFFS_AI_EMA+FOE-DEV-SLITS-TT3,AI_OFS,Real
OFFS_AI_EMA+FOE-DEV-SLITS-TT4,AI_OFS,Real
OFFS_AI_EMA+FOE-DEV-PS-TT1,AI_OFS,Real
OFFS_AS_EMA+FOE-UTL-CAR-PIT,AI_OFS,Real
OFFS_AS_EMA+FOE-UTL-WPR-FIT,AI_OFS,Real
OFFS_AS_EMA+FOE-UTL-WPR-PIT,AI_OFS,Real
OFFS_AS_EMA+FOE-UTL-WRT-FIT,AI_OFS,Real
OFFS_AS_EMA+FOE-UTL-WRT-PIT,AI_OFS,Real
OFFS_AS_EMA+FOE-DEV-XBPM1-FIT,AI_OFS,Real
OFFS_AS_EMA+FOE-DEV-XBPM2-FIT,AI_OFS,Real
OFFS_AS_EMA+FOE-DEV-MSK-FIT,AI_OFS,Real
OFFS_AS_EMA+FOE-DEV-SLITS-FIT,AI_OFS,Real
SP_AI_EMA+FOE-UTL-WPR-TT,AI_SP,Real
SP_AI_EMA+FOE-UTL-WRT-TT,AI_SP,Real
SP_AI_EMA+FOE-DEV-XBPM1-TT,AI_SP,Real
SP_AI_EMA+FOE-DEV-XBPM1-TT1,AI_SP,Real
SP_AI_EMA+FOE-DEV-XBPM1-TT2,AI_SP,Real
SP_AI_EMA+FOE-DEV-XBPM1-TT3,AI_SP,Real
SP_AI_EMA+FOE-DEV-XBPM1-TT4,AI_SP,Real
SP_AI_EMA+FOE-DEV-XBPM2-TT,AI_SP,Real
SP_AI_EMA+FOE-DEV-XBPM2-TT1,AI_SP,Real
SP_AI_EMA+FOE-DEV-XBPM2-TT2,AI_SP,Real
SP_AI_EMA+FOE-DEV-XBPM2-TT3,AI_SP,Real
SP_AI_EMA+FOE-DEV-XBPM2-TT4,AI_SP,Real
SP_AI_EMA+FOE-DEV-MSK-TT,AI_SP,Real
SP_AI_EMA+FOE-DEV-MSK-TT1,AI_SP,Real
SP_AI_EMA+FOE-DEV-MSK-TT2,AI_SP,Real
SP_AI_EMA+FOE-DEV-MSK-TT3,AI_SP,Real
SP_AI_EMA+FOE-DEV-MSK-TT4,AI_SP,Real
SP_AI_EMA+FOE-DEV-SLITS-TT,AI_SP,Real
SP_AI_EMA+FOE-DEV-SLITS-TT1,AI_SP,Real
SP_AI_EMA+FOE-DEV-SLITS-TT2,AI_SP,Real
SP_AI_EMA+FOE-DEV-SLITS-TT3,AI_SP,Real
SP_AI_EMA+FOE-DEV-SLITS-TT4,AI_SP,Real
SP_AI_EMA+FOE-DEV-PS-TT1,AI_SP,Real
SP_AS_EMA+FOE-UTL-CAR-PIT,AI_SP,Real
SP_AS_EMA+FOE-UTL-WPR-FIT,AI_SP,Real
SP_AS_EMA+FOE-UTL-WPR-PIT,AI_SP,Real
SP_AS_EMA+FOE-UTL-WRT-FIT,AI_SP,Real
SP_AS_EMA+FOE-UTL-WRT-PIT,AI_SP,Real
SP_AS_EMA+FOE-DEV-XBPM1-FIT,AI_SP,Real
SP_AS_EMA+FOE-DEV-XBPM2-FIT,AI_SP,Real
SP_AS_EMA+FOE-DEV-MSK-FIT,AI_SP,Real
SP_AS_EMA+FOE-DEV-SLITS-FIT,AI_SP,Real
GV_ER_EMA+FOE-VAC-GV1,GER,Bool
GV_ER_to_O_EMA+FOE-VAC-GV1,GER,Bool
GV_ER_to_C_EMA+FOE-VAC-GV1,GER,Bool
GV_ER_M_W_CEMA+FOE-VAC-GV1,GER,Bool
GV_ER_SCEMA+FOE-VAC-GV1,GER,Bool
GV_ER_EMA+FOE-VAC-GV2,GER,Bool
GV_ER_to_O_EMA+FOE-VAC-GV2,GER,Bool
GV_ER_to_C_EMA+FOE-VAC-GV2,GER,Bool
GV_ER_M_W_CEMA+FOE-VAC-GV2,GER,Bool
GV_ER_SCEMA+FOE-VAC-GV2,GER,Bool
GV_ER_EMA_FOE_VAC_FV1SC,GER,Bool
GV_ER_to_O_EMA_FOE_VAC_FV1SC,GER,Bool
GV_ER_to_C_EMA_FOE_VAC_FV1SC,GER,Bool
GV_ER_M_W_CEMA_FOE_VAC_FV1SC,GER,Bool
GV_ER_SCEMA_FOE_VAC_FV1SC,GER,Bool
GV_ER_M_GV3C,GER,Bool
GV_ER_to_O_M_GV3C,GER,Bool
GV_ER_to_C_M_GV3C,GER,Bool
GV_ER_M_W_CM_GV3C,GER,Bool
GV_ER_SCM_GV3C,GER,Bool
GV_ER_EMA+FOE-VAC-GV4,GER,Bool
GV_ER_to_O_EMA+FOE-VAC-GV4,GER,Bool
GV_ER_to_C_EMA+FOE-VAC-GV4,GER,Bool
GV_ER_M_W_CEMA+FOE-VAC-GV4,GER,Bool
GV_ER_SCEMA+FOE-VAC-GV4,GER,Bool
GV_ER_EMA+FOE-VAC-GV5,GER,Bool
GV_ER_to_O_EMA+FOE-VAC-GV5,GER,Bool
GV_ER_to_C_EMA+FOE-VAC-GV5,GER,Bool
GV_ER_M_W_CEMA+FOE-VAC-GV5,GER,Bool
GV_ER_SCEMA+FOE-VAC-GV5,GER,Bool
GV_ER_EMA+FOE-VAC-GV6,GER,Bool
GV_ER_to_O_EMA+FOE-VAC-GV6,GER,Bool
GV_ER_to_C_EMA+FOE-VAC-GV6,GER,Bool
GV_ER_M_W_CEMA+FOE-VAC-GV6,GER,Bool
GV_ER_SCEMA+FOE-VAC-GV6,GER,Bool
GV_failure,ERR,Bool
ER_I_Water_PaR_Flow_OK,ERR,Bool
ER_I_Utilities_OK,ERR,Bool
ER_I_Water_Flow_OK,ERR,Bool
ER_I_Temperatures_OK,ERR,Bool
ER_I_Vaccum_OK,ERR,Bool
ER_I_Water_Pres,ERR,Bool
ER_I_Water_Temp_OK,ERR,Bool
ER_EMA+FOE-UTL-CAR-PIT,ERR,Bool
ER_EMA+FOE-UTL-WPR-FIT,ERR,Bool
ER_EMA+FOE-UTL-WPR-PIT,ERR,Bool
ER_EMA+FOE-UTL-WPR-TT,ERR,Bool
ER_EMA+FOE-UTL-WRT-FIT,ERR,Bool
ER_EMA+FOE-UTL-WRT-PIT,ERR,Bool
ER_EMA+FOE-UTL-WRT-TT,ERR,Bool
ER_EMA+FOE-VAC-VG1,ERR,Bool
ER_EMA+FOE-VAC-PS1,ERR,Bool
ER_EMA+FOE-DEV-XBPM1-TT,ERR,Bool
ER_EMA+FOE-DEV-XBPM1-FIT,ERR,Bool
ER_EMA+FOE-DEV-XBPM1-TT1,ERR,Bool
ER_EMA+FOE-DEV-XBPM1-TT2,ERR,Bool
